# Obtained from SDSS, fits file spec-1922-53315-0582.fits, url=
#Ang,e-17 erg/s/cm2/Ang,e-17 erg/s/cm2/Ang
wavelength,flux,fluxerr
5580.846,19.135416,3.4900346
5582.13,10.092529,1.4765149
5583.417,7.7224317,0.9491382
5584.7017,10.951061,0.8295082
5585.9893,10.681619,0.8015563
5587.2744,8.0308895,0.83447397
5588.56,10.599009,0.8627593
5589.8486,8.855591,0.8196986
5591.135,10.723175,0.8515402
5592.424,8.859981,0.8681121
5593.7104,10.075246,0.89351857
5595.0005,9.454776,0.85037076
5596.2876,11.196826,0.8196396
5597.5747,9.099394,0.7990313
5598.8657,9.799097,0.8016965
5600.154,8.529395,0.7952505
5601.445,9.964155,0.8014504
5602.7334,9.479844,0.80341965
5604.0254,10.40113,0.8164507
5605.315,9.575472,0.81668377
5606.6045,7.95178,0.8259776
5607.897,10.254143,0.8444855
5609.187,9.746681,0.81893283
5610.4805,10.079318,0.7956361
5611.7715,10.216361,0.7945496
5613.0654,9.89205,0.8338334
5614.357,9.27093,0.8601214
5615.6484,9.737559,0.81486166
5616.9434,9.635965,0.7958073
5618.2354,7.901283,0.7814619
5619.531,7.7280946,0.8049522
5620.8237,8.548573,0.793547
5622.12,10.556207,0.7886311
5623.413,11.165748,0.80848855
5624.707,8.638898,0.8091399
5626.004,9.631086,0.811445
5627.2983,10.268507,0.80487907
5628.5957,9.7044935,0.8102974
5629.8906,11.294189,0.8421346
5631.189,10.800826,0.8605087
5632.4844,9.304702,0.82073414
5633.7803,9.60995,0.82080805
5635.079,10.0204525,0.8292198
5636.3755,9.676485,0.8456435
5637.6753,9.686262,0.8360752
5638.972,10.526563,0.8240044
5640.2725,10.9875345,0.8172081
5641.5703,9.943747,0.80193514
5642.868,9.396537,0.8196656
5644.1694,9.888178,0.8181168
5645.468,10.106274,0.85308504
5646.7695,12.190755,0.8926177
5648.0684,11.506032,0.87194943
5649.371,8.492754,0.84319973
5650.6704,8.487265,0.84968835
5651.9707,9.510633,0.8419639
5653.274,9.04338,0.82713425
5654.574,9.91857,0.8428533
5655.8784,9.056072,0.8202188
5657.1797,9.508542,0.8102508
5658.484,10.2504835,0.8108885
5659.7856,10.506357,0.80030775
5661.088,10.188573,0.80644137
5662.393,10.84195,0.83781856
5663.696,9.925044,0.83763635
5665.002,9.136115,0.81106865
5666.305,9.021514,0.8198331
5667.612,7.9330354,0.8357301
5668.9155,9.933192,0.8725925
5670.2197,9.689594,0.85400766
5671.5273,9.784591,0.8655932
5672.832,7.7289295,0.8528386
5674.14,9.588962,0.88674635
5675.4453,9.9283285,0.8763296
5676.754,9.493383,0.85502774
5678.06,10.563885,0.8629125
5679.3696,9.942799,0.8644599
5680.676,10.643731,0.86804545
5681.983,8.745338,0.8605893
5683.293,11.016558,0.9189256
5684.6006,9.524499,0.9542795
5685.911,8.8298025,0.96840894
5687.219,10.177606,0.97563905
5688.531,10.38848,0.9273952
5689.8394,10.504156,0.89596474
5691.1484,10.928576,0.9184554
5692.461,9.965331,0.9198689
5693.7705,9.74066,0.9427609
5695.0835,9.582399,0.946591
5696.3936,9.291002,0.9227417
5697.707,9.445493,0.9118845
5699.0176,9.381866,0.90385705
5700.3286,8.98085,0.88206655
5701.643,10.410737,0.86096495
5702.955,10.281153,0.8550462
5704.27,9.0974245,0.87587905
5705.5825,10.030487,0.9149893
5706.898,10.0162945,0.90666765
5708.211,10.201814,0.8438571
5709.524,10.531304,0.83511233
5710.841,8.980949,0.8856017
5712.1543,8.607711,0.92257303
5713.4717,9.153568,0.88755584
5714.786,10.1492195,0.8425564
5716.104,9.792256,0.84123415
5717.419,9.807114,0.85040075
5718.734,9.9884815,0.875306
5720.0527,8.867429,0.8831829
5721.3687,9.946991,0.874215
5722.688,10.404216,0.8740956
5724.0044,9.495571,0.85951835
5725.324,10.483116,0.8656042
5726.6416,9.50808,0.8509419
5727.959,9.281012,0.83803606
5729.28,10.042136,0.8617736
5730.5977,10.32363,0.8533929
5731.9194,11.047158,0.84462076
5733.238,10.476832,0.8458381
5734.56,9.824716,0.86142963
5735.8794,9.383776,0.8812884
5737.1987,9.882781,0.9055552
5738.5215,10.475794,0.9036134
5739.842,9.13125,0.86699647
5741.1655,9.468867,0.8448026
5742.4863,8.857219,0.84653974
5743.8105,9.311734,0.8606567
5745.132,9.66809,0.88293135
5746.4536,10.105342,0.914639
5747.7783,10.670639,0.89759934
5749.1006,9.192116,0.8740717
5750.427,9.555782,0.86024183
5751.7495,11.732196,0.89097756
5753.0757,9.30691,0.87094194
5754.3994,10.437294,0.88504463
5755.723,10.362551,0.87325406
5757.0503,8.934512,0.8639508
5758.3745,8.3242855,0.87837225
5759.7026,10.808608,0.9392904
5761.0273,9.243235,0.9354874
5762.356,9.792423,0.87374765
5763.6816,10.358816,0.8686429
5765.008,11.16221,0.8757651
5766.337,9.433744,0.93696487
5767.6636,10.949062,0.99649894
5768.9937,9.8113785,0.99331
5770.321,9.079879,1.0032225
5771.6514,11.035039,1.0708624
5772.979,9.679319,1.0337218
5774.307,7.397674,0.9559101
5775.6387,9.849659,0.9445885
5776.9673,10.460546,0.98017853
5778.2993,9.100468,0.95425177
5779.629,9.962977,0.9076323
5780.9614,10.198417,0.8934627
5782.2915,9.229516,0.9151477
5783.625,8.491582,0.93310994
5784.9556,9.25018,0.9225965
5786.286,9.872423,0.90646213
5787.6206,11.08216,0.9424216
5788.952,10.446479,0.9403066
5790.287,10.5155735,0.9493794
5791.619,8.74861,0.9741033
5792.9546,11.530991,1.0153719
5794.287,11.566526,1.0087665
5795.62,9.193186,0.96920604
5796.9565,10.700945,0.97641945
5798.29,11.814493,0.9934134
5799.6274,10.808905,1.0032655
5800.9614,10.330944,0.99790645
5802.2993,10.817215,0.9965468
5803.634,11.711949,0.9845952
5804.969,11.686071,1.0156221
5806.3076,10.471499,0.9888841
5807.6436,10.7158985,1.008129
5808.9824,12.135135,1.0294404
5810.319,10.286413,1.0213648
5811.6587,10.230041,1.0472807
5812.9956,9.930191,1.0890992
5814.333,10.8251915,1.0943375
5815.674,12.535011,1.050563
5817.0117,12.237928,0.99499124
5818.353,10.454866,0.9648829
5819.6914,9.756184,0.96498126
5821.0337,10.209418,0.9856877
5822.3726,12.254367,1.0039119
5823.712,10.751188,0.9804201
5825.055,10.859153,0.99309057
5826.395,11.595275,0.9909565
5827.739,10.339385,0.9661039
5829.079,10.425319,0.99853194
5830.4233,10.533194,1.0509928
5831.7646,10.646284,1.0692503
5833.1064,11.215961,1.0196815
5834.4517,10.632016,0.98181665
5835.7935,9.392786,0.95721346
5837.1396,9.255751,0.98948425
5838.4824,9.507259,1.0124053
5839.8286,11.593905,1.0233059
5841.172,9.96025,0.98012954
5842.5156,9.653052,0.95665205
5843.8633,10.612057,0.94726753
5845.2075,10.089338,0.9655943
5846.555,11.168139,0.97186184
5847.9004,11.182145,0.9892725
5849.249,10.099943,0.9483382
5850.594,10.615835,0.94359237
5851.9404,10.550517,0.93278915
5853.2896,10.885749,0.9345038
5854.636,9.7228,0.91902024
5855.9863,10.752978,0.9205962
5857.3335,10.225222,0.9229591
5858.684,9.853162,0.90598464
5860.032,9.294783,0.8941544
5861.38,9.910933,0.91378796
5862.732,11.886607,0.94028777
5864.0806,11.228402,0.91501683
5865.4326,10.487299,0.89962023
5866.782,11.83432,0.9199885
5868.135,11.879419,0.9348862
5869.485,12.476533,0.94681805
5870.835,8.766342,0.90893936
5872.189,10.537289,0.88974845
5873.54,10.53908,0.8854966
5874.894,12.867456,0.90941286
5876.2456,11.43658,0.90726924
5877.6006,10.408565,0.9144512
5878.953,10.7362795,0.887639
5880.305,11.338789,0.85586923
5881.661,10.798191,0.828094
5883.0146,9.516588,0.83268946
5884.371,9.597572,0.8603891
5885.7246,9.532855,0.8842419
5887.082,10.855621,0.8934181
5888.4365,8.961113,0.9853902
5889.794,9.296719,1.4848568
5891.149,10.566371,2.3854542
5892.5044,13.824195,2.613959
5893.8633,16.201263,1.8237013
5895.219,12.142576,1.2813711
5896.5786,11.215485,1.5042098
5897.935,12.355433,1.8668865
5899.295,11.52457,1.612113
5900.6523,10.4495945,1.0966867
5902.01,11.036448,0.85458916
5903.3706,10.399887,0.8306773
5904.7285,10.7336645,0.84815085
5906.0903,11.824351,0.8530271
5907.4487,9.253772,0.7920817
5908.811,10.744793,0.78731775
5910.1704,10.891261,0.7864076
5911.5303,10.960455,0.7987078
5912.893,10.739192,0.82083493
5914.2534,10.310919,0.84946287
5915.617,9.962176,0.85615665
5916.978,10.890481,0.85457766
5918.343,12.464476,0.8501749
5919.704,11.348191,0.80787724
5921.066,10.478253,0.7901334
5922.431,10.778205,0.7754718
5923.794,9.672485,0.78212017
5925.1597,11.621851,0.80563873
5926.523,11.280194,0.8207607
5927.8896,10.651058,0.8090226
5929.2534,10.053249,0.7844713
5930.617,10.376729,0.7812317
5931.985,11.341781,0.8105759
5933.3496,10.464438,0.855349
5934.718,10.271195,0.8842199
5936.083,11.268531,0.84041876
5937.4517,9.2171955,0.77510655
5938.818,11.361895,0.75577444
5940.184,10.297411,0.74167854
5941.5537,9.852551,0.736429
5942.9204,9.971162,0.7352115
5944.291,10.762979,0.7310655
5945.6587,10.815099,0.73365057
5947.03,10.95091,0.7532043
5948.3975,10.126369,0.7577785
5949.766,10.126984,0.74818075
5951.138,10.617539,0.7274716
5952.5073,9.928651,0.71298605
5953.88,9.738737,0.7317077
5955.2495,10.591739,0.78707373
5956.6226,10.855451,0.8362686
5957.993,10.369536,0.79035324
5959.364,10.048273,0.73402333
5960.738,9.139598,0.75467306
5962.1094,9.393553,0.769759
5963.484,10.06648,0.7670799
5964.856,10.97247,0.78038836
5966.2314,10.86569,0.77900916
5967.604,10.814813,0.750717
5968.9766,10.312796,0.72851336
5970.353,10.036479,0.71643555
5971.7266,11.0728,0.7284182
5973.1035,9.741457,0.72643125
5974.478,10.457816,0.7508044
5975.8555,9.477224,0.7581763
5977.2305,12.472368,0.77437705
5978.6055,9.68077,0.7574128
5979.984,9.145195,0.7482718
5981.36,10.887603,0.7427383
5982.739,9.736693,0.722738
5984.115,9.446353,0.70145184
5985.495,10.042471,0.6964592
5986.872,9.682307,0.69965637
5988.2495,9.981938,0.7096011
5989.6304,10.474504,0.7208608
5991.0083,8.867792,0.713327
5992.3896,9.266212,0.70765436
5993.768,11.494362,0.7448951
5995.1504,9.287275,0.7323676
5996.53,10.441653,0.7305251
5997.9126,11.893276,0.7364672
5999.292,11.266468,0.73247397
6000.6724,10.082363,0.7474983
6002.056,10.499741,0.76297903
6003.437,9.970341,0.77347493
6004.8213,10.142764,0.7838468
6006.2026,10.840274,0.7594126
6007.5874,10.202906,0.72213763
6008.9697,10.636832,0.70204586
6010.352,11.293898,0.7065159
6011.738,9.606959,0.69222593
6013.121,11.020567,0.7221338
6014.508,10.548552,0.75903505
6015.891,10.582678,0.7658981
6017.2783,8.990135,0.7170673
6018.6626,8.959561,0.7023913
6020.0474,9.5186825,0.6956942
6021.4355,9.110049,0.69606465
6022.821,9.474295,0.72608757
6024.2095,10.253209,0.7340119
6025.5957,10.590194,0.71493775
6026.985,10.278146,0.7156948
6028.3716,8.958144,0.70110726
6029.7583,10.710801,0.70080495
6031.149,8.285777,0.66505367
6032.536,10.829817,0.69233465
6033.9272,8.879989,0.69093287
6035.3154,9.5180235,0.71207285
6036.707,10.646045,0.71870023
6038.0957,10.170841,0.7232011
6039.485,10.001904,0.71668494
6040.8774,10.698391,0.696947
6042.267,9.991716,0.67747307
6043.6606,9.930736,0.6774566
6045.051,10.388761,0.70294464
6046.445,9.637777,0.7089905
6047.836,11.124788,0.6825852
6049.227,9.876795,0.690753
6050.622,11.689681,0.7112519
6052.014,9.305088,0.67630833
6053.4097,9.493355,0.6639651
6054.8022,9.780587,0.6537461
6056.198,10.462964,0.66607165
6057.592,9.4584465,0.68109524
6058.9854,9.318949,0.6678952
6060.3823,9.91341,0.6597967
6061.7764,9.643234,0.66647875
6063.1743,9.448063,0.6769167
6064.5693,10.318862,0.68016326
6065.968,10.581747,0.6734658
6067.3633,10.358435,0.67630184
6068.759,10.098474,0.6706453
6070.158,10.3932085,0.67037064
6071.5547,9.126006,0.6455269
6072.955,9.3892975,0.63503766
6074.352,10.300222,0.6320551
6075.753,9.350052,0.6238354
6077.1504,9.868847,0.64056075
6078.5483,10.32689,0.66108114
6079.95,9.355816,0.6341369
6081.349,9.474852,0.61047214
6082.7515,10.192558,0.6255111
6084.1504,10.263227,0.6505181
6085.5537,10.341332,0.6542507
6086.9536,9.579455,0.6368284
6088.354,9.589437,0.6191418
6089.758,10.267423,0.6165525
6091.1587,9.522183,0.6137321
6092.5635,9.610985,0.64447707
6093.965,10.052534,0.6687663
6095.37,10.329038,0.6725694
6096.7725,9.964709,0.62902397
6098.178,9.712053,0.6088266
6099.581,9.495821,0.62451136
6100.9844,9.908456,0.64967364
6102.391,10.533372,0.6417265
6103.795,9.908934,0.60913646
6105.2026,9.267867,0.6074878
6106.607,10.290246,0.6574191
6108.015,10.174863,0.68195486
6109.4204,10.273387,0.6819203
6110.8257,10.322563,0.66263944
6112.235,11.306734,0.6709923
6113.641,10.028683,0.66309327
6115.051,9.88351,0.67900884
6116.4575,9.8513775,0.6544227
6117.868,10.764441,0.6403839
6119.2754,11.386267,0.655517
6120.683,10.54023,0.6754644
6122.0947,10.295681,0.68149114
6123.503,10.670155,0.67054737
6124.915,10.437444,0.6457107
6126.324,10.728981,0.65062934
6127.737,9.761106,0.66869056
6129.1465,10.342045,0.7107009
6130.5566,9.548564,0.7181466
6131.97,9.628127,0.71589255
6133.381,10.79611,0.7081397
6134.7954,10.903184,0.67132884
6136.2065,11.080986,0.64626414
6137.6216,10.476062,0.6543871
6139.0337,11.006241,0.6691034
6140.446,11.667581,0.6785729
6141.862,11.499792,0.67165494
6143.275,11.623198,0.66611475
6144.6914,12.022439,0.6716358
6146.105,11.290018,0.66207105
6147.522,10.821405,0.6775092
6148.9365,10.920675,0.66877013
6150.351,10.552644,0.64896846
6151.769,11.49543,0.6743832
6153.1846,10.915159,0.677743
6154.6035,12.387919,0.68976706
6156.019,11.386909,0.6990231
6157.439,9.719722,0.6903567
6158.8555,10.968136,0.71082497
6160.272,11.358729,0.7185197
6161.693,11.496073,0.7043647
6163.1104,10.891054,0.67829126
6164.5312,9.81744,0.6543971
6165.9497,10.614343,0.65448684
6167.371,11.732032,0.65223765
6168.79,10.871216,0.6686364
6170.2095,10.31654,0.66058403
6171.6323,10.523493,0.6797719
6173.052,10.59737,0.7066159
6174.4756,10.785527,0.7127876
6175.896,10.572028,0.65725344
6177.32,11.360571,0.6557217
6178.741,11.835344,0.72761357
6180.1626,10.262175,0.7359861
6181.5874,10.527553,0.7305965
6183.01,10.296281,0.66240925
6184.4355,9.81619,0.6552416
6185.858,10.398994,0.6619867
6187.2847,10.22154,0.6745219
6188.708,9.192313,0.7024679
6190.132,8.290269,0.70336753
6191.559,7.4034777,0.7016966
6192.9834,9.32168,0.70243454
6194.4116,7.6307077,0.67068994
6195.8364,11.272785,0.67743
6197.265,9.89834,0.6474607
6198.691,9.559106,0.6267117
6200.117,9.769579,0.64267355
6201.547,9.631855,0.6589854
6202.973,10.402975,0.64447653
6204.404,9.876285,0.6554464
6205.831,10.258284,0.70400417
6207.262,11.2722645,0.7227407
6208.69,10.840691,0.6705632
6210.1216,10.106056,0.6146423
6211.5503,10.166579,0.6313211
6212.9795,10.693797,0.68930984
6214.412,9.652394,0.686491
6215.842,10.156166,0.6689687
6217.275,9.787,0.6550588
6218.7056,10.942212,0.65656203
6220.139,9.6023,0.6167098
6221.5703,11.255852,0.61069775
6223.0015,9.806527,0.6292334
6224.4365,10.354646,0.6767152
6225.8687,10.213597,0.6802686
6227.304,9.708491,0.64409906
6228.737,9.2656975,0.6192799
6230.173,9.903195,0.61578465
6231.6064,10.65405,0.606819
6233.04,9.925016,0.59824413
6234.477,10.649746,0.6366772
6235.9116,9.937318,0.7549727
6237.3496,10.03043,0.7822037
6238.784,10.455964,0.7221261
6240.223,10.499768,0.6838686
6241.6587,10.22896,0.64460397
6243.094,9.952921,0.6282418
6244.534,8.945993,0.6083389
6245.9707,8.03978,0.60493374
6247.411,9.485068,0.59437025
6248.848,9.386076,0.5641235
6250.289,9.658911,0.5584376
6251.727,10.465346,0.5656878
6253.165,9.816052,0.5743421
6254.607,9.389035,0.5868075
6256.046,10.567583,0.6002432
6257.489,11.180631,0.6293853
6258.928,10.489898,0.66555357
6260.3716,10.234849,0.69620866
6261.8115,9.549678,0.6814381
6263.252,8.841175,0.6535705
6264.6963,11.454084,0.6331571
6266.1377,10.8791485,0.600422
6267.5825,9.301064,0.5807962
6269.0244,10.029154,0.57985294
6270.47,10.8042,0.6000701
6271.9126,10.23948,0.5960788
6273.3555,10.371941,0.5862937
6274.8022,11.07202,0.5781124
6276.2456,11.196682,0.5774796
6277.693,10.81313,0.5812309
6279.137,10.576328,0.6016396
6280.585,10.53643,0.6040228
6282.03,10.000602,0.58963025
6283.475,10.238091,0.5949685
6284.924,11.337367,0.5966216
6286.3696,11.292,0.5901132
6287.8193,10.406644,0.60488266
6289.266,10.776364,0.7025809
6290.7163,10.928102,0.75531256
6292.1636,11.855524,0.7112029
6293.611,9.61541,0.63284236
6295.062,10.635666,0.5904055
6296.5103,10.840321,0.6004903
6297.9624,9.50959,0.6361313
6299.411,10.099513,0.64969754
6300.864,11.107393,0.71773034
6302.3135,10.8770275,0.80846393
6303.763,10.329245,0.77438784
6305.217,10.204201,0.6713214
6306.6675,11.75468,0.63039935
6308.1216,10.217447,0.6726546
6309.5728,10.426452,0.6647603
6311.028,11.345495,0.62320954
6312.4795,11.15247,0.59185445
6313.9316,9.464157,0.5926773
6315.3877,12.012609,0.578284
6316.8403,10.7570915,0.56877154
6318.2974,10.600622,0.58228934
6319.751,9.855626,0.5799947
6321.208,10.366105,0.5987048
6322.662,10.23816,0.6280683
6324.12,10.129367,0.6259322
6325.575,11.559296,0.60091317
6327.0303,11.243735,0.57265013
6328.4893,10.073821,0.58253884
6329.9453,10.534632,0.65292454
6331.405,9.132139,0.67820036
6332.8613,10.910591,0.6569684
6334.322,10.3792715,0.6156242
6335.779,10.188832,0.6002699
6337.2363,11.551375,0.6109764
6338.6978,11.660951,0.6175887
6340.156,10.458268,0.6104704
6341.618,11.543818,0.59955996
6343.0767,10.287167,0.57407457
6344.5396,10.191694,0.5745383
6345.999,10.544299,0.60543746
6347.459,10.834131,0.6312409
6348.923,10.382415,0.6224091
6350.3833,9.870897,0.6050548
6351.8477,10.0864525,0.61614066
6353.309,10.561562,0.639693
6354.774,10.26305,0.6365748
6356.236,9.637715,0.6212208
6357.698,11.313386,0.6506728
6359.164,10.425553,0.6696862
6360.627,10.228049,0.640208
6362.0938,10.783339,0.60103154
6363.5576,9.385736,0.5834503
6365.025,9.447092,0.6383919
6366.4893,10.265051,0.6979765
6367.9536,10.402242,0.6572312
6369.4224,9.585927,0.5816452
6370.8877,10.678815,0.5521134
6372.3564,10.798914,0.56042564
6373.8228,10.751259,0.55960804
6375.2925,10.591915,0.5678418
6376.759,9.874279,0.5771587
6378.226,9.598015,0.570292
6379.697,10.02894,0.5753956
6381.1646,10.524709,0.5834839
6382.6357,10.20191,0.5701952
6384.104,10.160112,0.5564525
6385.576,10.288223,0.5576778
6387.0454,8.964084,0.5981998
6388.5146,11.112001,0.62964016
6389.988,10.957899,0.6259992
6391.458,10.857801,0.6182912
6392.9316,10.639987,0.604702
6394.4023,11.0091715,0.59466845
6395.877,10.560377,0.5895874
6397.348,11.155232,0.589895
6398.82,11.181125,0.57970107
6400.2954,10.0775175,0.55784047
6401.768,10.500875,0.5560134
6403.244,11.3889,0.5679607
6404.7173,11.031688,0.56537575
6406.1943,11.148415,0.5742798
6407.668,11.331479,0.5922307
6409.142,10.165411,0.5596319
6410.6196,10.547922,0.54269975
6412.0947,10.884444,0.56563616
6413.573,9.527091,0.5688321
6415.049,10.294048,0.5792349
6416.528,10.715,0.5804412
6418.004,9.922896,0.5592588
6419.4805,10.74646,0.5497733
6420.961,9.801004,0.5466713
6422.438,9.486899,0.5605013
6423.919,10.061388,0.57193094
6425.397,9.997292,0.58466893
6426.8784,10.998687,0.5893525
6428.357,10.806951,0.5949966
6429.836,9.975679,0.61176986
6431.3184,10.3648405,0.61327803
6432.798,10.765729,0.57225066
6434.2812,10.392534,0.53838986
6435.7617,10.391165,0.54424304
6437.2456,10.894315,0.55602384
6438.7266,10.811312,0.54070437
6440.2114,10.833216,0.5460076
6441.693,10.247087,0.5509281
6443.175,9.865612,0.5676064
6444.6606,11.18913,0.58871347
6446.143,10.37372,0.56492615
6447.6294,11.006198,0.5490887
6449.113,10.175579,0.5415703
6450.6,10.520037,0.5442655
6452.084,10.092958,0.53708667
6453.5684,10.336181,0.5364172
6455.0566,10.780198,0.535152
6456.5415,10.6945095,0.5403865
6458.0303,9.814751,0.5553994
6459.516,9.916795,0.5808128
6461.0054,11.089356,0.583629
6462.4917,11.082392,0.5630714
6463.9785,10.766072,0.5489434
6465.469,11.007708,0.5768556
6466.9565,10.47347,0.5900077
6468.4478,10.676091,0.59018844
6469.936,10.592882,0.57011753
6471.4277,9.665337,0.5563891
6472.9165,10.186641,0.5895763
6474.406,10.3032,0.5957892
6475.8984,9.906766,0.5638993
6477.388,9.220104,0.5271443
6478.882,9.146541,0.5291594
6480.3726,10.420549,0.55297923
6481.8667,10.090137,0.56872815
6483.358,9.930318,0.55584854
6484.8496,9.651848,0.53786755
6486.3447,10.201339,0.52979064
6487.837,9.780103,0.5422878
6489.333,9.811718,0.5684431
6490.826,9.9636965,0.56045866
6492.3228,9.997773,0.5375126
6493.8164,10.581023,0.54145193
6495.31,9.560182,0.55762476
6496.808,10.706252,0.58884287
6498.3027,10.658631,0.5900699
6499.8013,9.625511,0.6101197
6501.2964,9.257472,0.6440222
6502.7954,9.8064165,0.63138366
6504.2915,9.726539,0.5690516
6505.7876,10.273299,0.5745966
6507.288,10.913265,0.6308725
6508.785,9.609656,0.626366
6510.286,9.504459,0.5785834
6511.7837,9.383467,0.54875076
6513.285,10.594121,0.5644936
6514.7837,10.448504,0.5868337
6516.282,9.632808,0.57875437
6517.785,9.663721,0.5544354
6519.284,9.692347,0.5446368
6520.7876,9.464715,0.5528197
6522.2876,9.893167,0.580477
6523.792,9.468065,0.5843278
6525.2925,9.075533,0.5845271
6526.794,10.523569,0.61875635
6528.299,9.898435,0.6256191
6529.801,10.446123,0.58093184
6531.306,10.348895,0.56621087
6532.809,10.09937,0.56485397
6534.3154,10.448984,0.6196586
6535.8184,9.532848,0.60270226
6537.3223,10.41337,0.58059627
6538.8296,9.448236,0.5586485
6540.334,9.653904,0.58018106
6541.8423,10.34444,0.643774
6543.347,9.721431,0.60066265
6544.856,9.298766,0.5562807
6546.3613,10.1321,0.5646956
6547.8677,10.382233,0.5948992
6549.3774,9.265772,0.6029212
6550.8843,10.123664,0.5809257
6552.3945,9.957441,0.58923304
6553.902,9.576298,0.57615024
6555.4136,10.326946,0.61425185
6556.9214,9.944687,0.6095578
6558.4336,9.936375,0.58620787
6559.9424,9.630322,0.5674725
6561.451,8.5832,0.5563316
6562.9644,9.505749,0.58470833
6564.474,10.067203,0.66460186
6565.988,9.309757,0.668617
6567.4985,9.07389,0.6275467
6569.0127,10.281539,0.6280373
6570.524,9.251142,0.61977875
6572.0356,9.844619,0.5862296
6573.5513,9.863715,0.56281567
6575.0635,10.134859,0.5335217
6576.5796,9.189901,0.5261867
6578.0923,10.125173,0.5696518
6579.6094,10.031641,0.59973276
6581.123,10.100088,0.5737985
6582.637,10.220914,0.5474848
6584.155,10.385655,0.5684648
6585.6694,10.298014,0.6073506
6587.1885,9.934,0.57963824
6588.7036,10.178294,0.5563301
6590.223,9.645987,0.5631309
6591.7393,9.107156,0.5617088
6593.2554,9.909274,0.5340245
6594.776,9.886462,0.5227413
6596.293,10.723687,0.5820492
6597.814,10.193163,0.63709027
6599.332,10.281717,0.636785
6600.8535,10.272137,0.59179187
6602.372,10.045812,0.5548497
6603.891,9.611147,0.5255193
6605.414,9.88106,0.5392453
6606.9336,9.930923,0.5524827
6608.457,11.204073,0.5659631
6609.977,10.1394205,0.54069304
6611.5015,9.484832,0.5451865
6613.0225,9.708479,0.5348244
6614.544,9.769935,0.5170501
6616.0693,9.527963,0.5056249
6617.5913,10.248452,0.5115159
6619.117,10.123113,0.50811684
6620.6396,9.933835,0.51029056
6622.1665,10.199214,0.52628994
6623.69,9.6878195,0.54313666
6625.214,9.991607,0.54989713
6626.7417,10.577758,0.55300945
6628.266,10.606029,0.5551406
6629.7944,10.761563,0.5595179
6631.32,9.733499,0.5395251
6632.8486,10.149648,0.5301621
6634.3745,10.942423,0.5592072
6635.901,10.485779,0.55754536
6637.431,10.04511,0.53569794
6638.958,9.618459,0.54859585
6640.489,10.098992,0.55714434
6642.0166,10.530594,0.54413533
6643.5483,10.350807,0.50771147
6645.0767,9.507306,0.5288504
6646.6055,9.408168,0.5394597
6648.138,10.552574,0.52114266
6649.6675,9.155623,0.5119712
6651.2007,9.731318,0.5672985
6652.731,10.591276,0.56877905
6654.265,10.111384,0.5308749
6655.796,9.76495,0.559306
6657.327,9.853711,0.5923885
6658.8623,9.434524,0.6232484
6660.394,9.356621,0.6051817
6661.9297,10.424537,0.51787436
6663.4624,10.710702,0.50819606
6664.999,9.758854,0.50009376
6666.532,9.664667,0.49290243
6668.066,10.297144,0.5010175
6669.6035,10.401477,0.50128365
6671.1377,10.149151,0.5042282
6672.6763,9.394863,0.5026195
6674.2114,10.28218,0.50712305
6675.7505,10.763304,0.50670433
6677.286,9.86283,0.51251763
6678.8257,10.272477,0.5592065
6680.3623,9.90479,0.55070555
6681.899,10.207658,0.49922764
6683.44,9.337709,0.5133716
6684.9775,10.751258,0.56334037
6686.519,10.2054615,0.56243926
6688.057,10.0232315,0.521893
6689.5996,9.793337,0.5228905
6691.138,9.979351,0.5445955
6692.6777,10.576897,0.5329818
6694.221,10.041346,0.5033906
6695.7607,9.266571,0.49793598
6697.305,9.355625,0.4960771
6698.8457,9.959843,0.5094837
6700.3906,9.6114435,0.5101898
6701.9316,9.419079,0.5234589
6703.4736,10.01663,0.52479166
6705.0195,9.857172,0.5167372
6706.562,9.67142,0.5187724
6708.1084,9.631908,0.50584227
6709.652,9.331088,0.49574828
6711.1987,9.85758,0.49929723
6712.7427,9.876984,0.51111615
6714.287,9.682767,0.5085979
6715.8354,9.572315,0.49794143
6717.3804,9.671728,0.5097362
6718.929,10.226398,0.5296299
6720.475,9.804442,0.5085364
6722.025,8.4585,0.49348858
6723.5713,10.009123,0.55757654
6725.1177,9.453172,0.5676621
6726.6685,8.785012,0.54835045
6728.2163,10.453408,0.5390721
6729.7676,9.24304,0.5117176
6731.316,9.940522,0.5217317
6732.868,9.16294,0.52141976
6734.417,8.907683,0.50118184
6735.9663,9.543692,0.50309825
6737.5195,8.725757,0.4852015
6739.0693,9.411913,0.48610562
6740.6235,10.429098,0.49235943
6742.1743,9.714347,0.5006337
6743.729,9.072196,0.5255057
6745.2803,9.317194,0.55127364
6746.832,8.679562,0.52483076
6748.3877,8.873391,0.50128585
6749.9404,9.965689,0.5124019
6751.4966,9.20467,0.51294136
6753.05,8.801424,0.49973765
6754.607,9.239611,0.5113891
6756.161,8.747654,0.5384078
6757.7153,9.373224,0.5681654
6759.2734,9.149525,0.543963
6760.8286,8.674043,0.51499695
6762.3877,8.596325,0.48358864
6763.9434,9.109493,0.4921339
6765.503,10.063716,0.5020281
6767.0596,8.611904,0.49451423
6768.616,9.451295,0.5129222
6770.1772,10.020145,0.5250093
6771.7344,9.959962,0.5183076
6773.296,9.572393,0.5046044
