# Obtained from SDSS, fits file spec-5881-56038-0872.fits, url=
#Ang,e-17 erg/s/cm2/Ang,e-17 erg/s/cm2/Ang
wavelength,flux,fluxerr
5311.289,51.82502,1.2448894
5312.5137,52.910645,1.286052
5313.736,51.91011,1.252649
5314.9614,50.41991,1.2371228
5316.184,50.83798,1.238236
5317.407,51.845917,1.2555026
5318.6333,53.17858,1.2742912
5319.857,50.952293,1.2383939
5321.0835,49.62554,1.2293698
5322.3076,50.15489,1.2264798
5323.5347,49.64967,1.2194625
5324.76,49.849194,1.2299547
5325.9844,50.711353,1.2276096
5327.213,49.251633,1.228412
5328.438,50.554592,1.232713
5329.667,52.271263,1.259154
5330.893,49.408432,1.2193503
5332.122,50.020332,1.2271613
5333.349,50.203712,1.2451458
5334.5757,49.27861,1.196994
5335.806,50.392357,1.2529429
5337.0337,52.19783,1.2506188
5338.264,51.710457,1.2601669
5339.492,52.3224,1.259025
5340.7236,51.040787,1.2469563
5341.952,50.55463,1.2303052
5343.181,50.676857,1.2408897
5344.413,50.473896,1.2304078
5345.6426,50.373383,1.2322308
5346.8755,51.56695,1.2457739
5348.1055,51.33848,1.2465999
5349.339,50.84168,1.2336154
5350.5693,50.35353,1.2437539
5351.8003,50.27059,1.2332711
5353.034,50.677563,1.2362281
5354.2656,50.376698,1.2365505
5355.5005,52.020767,1.2554826
5356.7324,51.85855,1.2568587
5357.968,51.67393,1.2602539
5359.2,52.865047,1.2724998
5360.433,53.733124,1.2850243
5361.6694,52.616413,1.2702197
5362.903,53.092365,1.2672921
5364.139,51.642113,1.2516923
5365.3735,49.630688,1.2203828
5366.611,49.14499,1.2118708
5367.845,50.15943,1.2267396
5369.08,51.118847,1.2353567
5370.3184,51.00731,1.2403257
5371.5537,49.222095,1.2066863
5372.7925,48.74638,1.1997223
5374.0283,49.852222,1.2207869
5375.2676,50.091507,1.254894
5376.504,49.582733,1.2945791
5377.744,50.306366,1.294056
5378.981,49.44838,1.230233
5380.2183,49.817284,1.226213
5381.459,50.79959,1.2283393
5382.6973,49.187958,1.214801
5383.9385,48.04261,1.1889654
5385.177,49.82368,1.2194197
5386.419,50.05228,1.2215797
5387.6577,49.918972,1.2266887
5388.8975,49.892673,1.2183509
5390.14,48.972485,1.2105868
5391.38,49.16784,1.2107394
5392.623,50.04994,1.229304
5393.864,50.31177,1.2211986
5395.1074,49.391006,1.2265655
5396.3486,49.154385,1.2007422
5397.5903,50.849644,1.2295955
5398.835,50.573547,1.2229381
5400.0767,48.565865,1.2022694
5401.3223,50.35076,1.2264032
5402.5645,50.171608,1.2065529
5403.8105,48.293213,1.1995085
5405.0537,49.605255,1.2062813
5406.297,49.024353,1.2008485
5407.544,49.353477,1.2073168
5408.7876,49.213093,1.205547
5410.035,49.70244,1.2155206
5411.28,50.237694,1.2179542
5412.5273,49.26053,1.205762
5413.7725,48.68813,1.1985158
5415.018,48.23736,1.2004892
5416.2666,50.038635,1.2147397
5417.5127,48.78712,1.2039332
5418.7617,46.99349,1.1827704
5420.0083,49.984993,1.2149407
5421.2583,49.435482,1.2160221
5422.5054,50.094574,1.2240938
5423.753,51.040638,1.2408612
5425.0034,50.826603,1.2394323
5426.2515,50.526733,1.2284768
5427.503,51.344963,1.2380987
5428.7515,50.85678,1.2407115
5430.0034,51.175667,1.2365549
5431.2524,50.98284,1.235545
5432.502,50.838253,1.2382545
5433.755,50.791435,1.2317002
5435.005,50.283577,1.2340511
5436.258,49.89391,1.2187296
5437.509,47.9103,1.1957635
5438.7627,50.958107,1.2260612
5440.0137,51.61646,1.2525357
5441.265,49.959946,1.2331133
5442.52,52.269424,1.2547837
5443.772,52.192295,1.2585284
5445.0273,51.68939,1.2540885
5446.28,50.840813,1.2402453
5447.5356,49.959816,1.2210348
5448.789,49.86144,1.2273796
5450.0425,50.124416,1.2259713
5451.2993,48.761475,1.2141243
5452.553,51.89257,1.2391154
5453.8105,51.079353,1.2413408
5455.0654,50.13572,1.2254931
5456.323,50.943485,1.2308158
5457.5786,50.612225,1.237005
5458.834,51.13991,1.2357737
5460.093,52.365486,1.2986965
5461.3486,51.58465,1.3202804
5462.6084,51.07454,1.3103685
5463.8647,51.441547,1.2823646
5465.125,51.181255,1.2585764
5466.3823,51.391296,1.2509581
5467.6396,50.75992,1.243306
5468.9004,50.544857,1.2267128
5470.1587,51.000813,1.2389519
5471.42,51.57432,1.246306
5472.6787,51.702374,1.2461284
5473.9404,51.528248,1.2477186
5475.1997,52.015926,1.2482511
5476.4624,52.266487,1.2627066
5477.722,51.655746,1.2397406
5478.9824,51.13508,1.2367928
5480.246,51.812923,1.2535377
5481.507,52.113434,1.2488072
5482.7705,50.54922,1.2458878
5484.032,52.46701,1.2657758
5485.2964,53.81547,1.280703
5486.5586,52.626896,1.2809002
5487.821,52.13134,1.2542405
5489.086,53.48348,1.2811689
5490.349,53.914738,1.2832115
5491.6147,54.121315,1.2902097
5492.8784,54.2111,1.295552
5494.145,54.197876,1.286904
5495.4087,54.168594,1.2969414
5496.673,53.396206,1.2693146
5497.9404,50.971054,1.2429607
5499.2056,51.716923,1.2437767
5500.4736,54.14249,1.2834525
5501.739,54.22543,1.2856885
5503.0073,52.243877,1.2649752
5504.2734,55.0183,1.296887
5505.5396,54.924576,1.3101703
5506.8096,53.572075,1.2731869
5508.076,54.58043,1.2989663
5509.346,55.538345,1.3089967
5510.614,53.657883,1.2892236
5511.8843,55.742195,1.3030715
5513.1523,54.037457,1.2925967
5514.421,53.494606,1.2903644
5515.6924,54.72876,1.293953
5516.9614,55.621098,1.3208331
5518.2334,54.930027,1.295323
5519.503,54.08284,1.2851679
5520.776,55.542786,1.3142056
5522.046,55.63335,1.3098677
5523.316,56.086212,1.3253639
5524.59,56.836044,1.3240548
5525.861,56.184555,1.3281918
5527.135,56.976036,1.3318703
5528.4062,55.962914,1.3203214
5529.681,56.251476,1.314723
5530.9536,55.64577,1.310049
5532.2256,55.380642,1.3151015
5533.5015,57.41602,1.3313626
5534.7744,55.33211,1.3007601
5536.051,58.055756,1.3509651
5537.324,57.218307,1.3349154
5538.601,56.84394,1.328726
5539.8755,57.920227,1.3365968
5541.15,56.791576,1.3355436
5542.4277,57.811836,1.3455672
5543.7026,57.452087,1.3533946
5544.981,58.183815,1.3574498
5546.257,57.743458,1.3589082
5547.5356,57.280724,1.3380308
5548.8115,59.48974,1.3714781
5550.0884,59.100067,1.3685704
5551.368,57.879948,1.3500276
5552.645,58.17981,1.3556116
5553.926,58.166008,1.3430789
5555.203,58.38457,1.3590721
5556.4844,60.185837,1.3798698
5557.7627,59.303577,1.3706589
5559.041,59.33085,1.3698312
5560.323,59.923775,1.3803719
5561.602,60.06348,1.3752046
5562.885,59.681664,1.3770595
5564.1646,59.630665,1.3738024
5565.4473,60.309734,1.3973948
5566.728,59.451393,1.3658999
5568.0083,59.950947,1.3796909
5569.2925,59.903484,1.3729014
5570.5737,59.836876,1.3852124
5571.858,61.630707,1.40986
5573.14,61.024956,1.4023523
5574.4253,60.75328,1.4613206
5575.7075,60.86033,1.8390565
5576.993,63.020096,2.5993948
5579.5596,64.07958,4.3765974
5580.846,59.277294,1.9351305
5582.13,60.418797,1.5962065
5583.417,61.9142,1.4346232
5584.7017,61.670605,1.4084272
5585.9893,61.825504,1.4088277
5587.2744,63.535618,1.4308814
5588.56,62.99896,1.4202127
5589.8486,63.459328,1.4492978
5591.135,63.43873,1.4180652
5592.424,63.340244,1.4416385
5593.7104,63.632927,1.4311087
5595.0005,63.6784,1.4330962
5596.2876,63.156544,1.4336911
5597.5747,64.3449,1.4379665
5598.8657,66.70207,1.5061067
5600.154,65.98306,1.4512448
5601.445,64.177,1.4535139
5602.7334,65.73991,1.4613732
5604.0254,65.46874,1.4642193
5605.315,67.04978,1.4912527
5606.6045,67.27945,1.504531
5607.897,66.7718,1.4789834
5609.187,67.057274,1.4939959
5610.4805,67.65177,1.4873469
5611.7715,66.88968,1.4925187
5613.0654,68.15602,1.4957769
5614.357,67.96793,1.5093096
5615.6484,68.49831,1.499734
5616.9434,69.21921,1.531163
5618.2354,68.23555,1.5053022
5619.531,70.55446,1.5368768
5620.8237,68.49728,1.5193706
5622.12,69.42514,1.5234511
5623.413,69.8524,1.5394568
5624.707,69.299706,1.5195622
5626.004,71.107124,1.5544355
5627.2983,70.17025,1.5401895
5628.5957,72.297585,1.5672144
5629.8906,72.618515,1.5668167
5631.189,71.28715,1.563909
5632.4844,71.51981,1.5508077
5633.7803,73.53877,1.5907698
5635.079,72.0254,1.575418
5636.3755,73.27617,1.5839479
5637.6753,72.76865,1.576099
5638.972,71.57199,1.5687371
5640.2725,72.41522,1.575711
5641.5703,74.47702,1.6061335
5642.868,73.357056,1.5889399
5644.1694,73.2927,1.5905719
5645.468,74.51452,1.6096334
5646.7695,74.908104,1.6054883
5648.0684,73.69915,1.6068486
5649.371,72.66663,1.5645735
5650.6704,73.99757,1.5992358
5651.9707,73.89498,1.585747
5653.274,71.15174,1.5513108
5654.574,66.37754,1.4802293
5655.8784,64.45092,1.445976
5657.1797,69.00938,1.5178163
5658.484,72.02938,1.5610766
5659.7856,70.03184,1.5405977
5661.088,71.09056,1.5454952
5662.393,71.8586,1.5571817
5663.696,70.89508,1.5533302
5665.002,70.8386,1.5481246
5666.305,68.70843,1.5319177
5667.612,70.938774,1.5492774
5668.9155,70.15384,1.5510043
5670.2197,69.51053,1.5344113
5671.5273,70.20319,1.5425938
5672.832,69.64444,1.5480937
5674.14,71.551346,1.5702763
5675.4453,70.16189,1.5516841
5676.754,69.192635,1.5380603
5678.06,69.96395,1.5418018
5679.3696,69.908905,1.5488698
5680.676,67.97101,1.5168347
5681.983,69.684685,1.5439366
5683.293,68.43468,1.5344771
5684.6006,66.9014,1.5107923
5685.911,66.54958,1.5115558
5687.219,66.739914,1.515293
5688.531,67.081505,1.5304269
5689.8394,68.47982,1.5532417
5691.1484,65.65089,1.499556
5692.461,67.49381,1.5241559
5693.7705,67.332405,1.5153924
5695.0835,64.50056,1.4810054
5696.3936,65.56171,1.4853629
5697.707,64.233315,1.4621007
5699.0176,64.79766,1.4783965
5700.3286,65.8145,1.4752359
5701.643,64.930046,1.481084
5702.955,63.15012,1.4400737
5704.27,62.750538,1.4463776
5705.5825,61.77327,1.4234143
5706.898,61.214733,1.4045048
5708.211,61.909336,1.4291589
5709.524,63.06475,1.432471
5710.841,62.993378,1.4368951
5712.1543,61.43237,1.4143302
5713.4717,61.62154,1.4146425
5714.786,62.684498,1.4335638
5716.104,61.407055,1.4096795
5717.419,61.038517,1.417041
5718.734,62.53903,1.4293916
5720.0527,62.29587,1.4285008
5721.3687,59.487232,1.3800864
5722.688,60.481834,1.3932674
5724.0044,58.124573,1.3680375
5725.324,58.102394,1.3703598
5726.6416,60.20748,1.3814031
5727.959,57.988583,1.3661495
5729.28,58.050976,1.3714753
5730.5977,58.082767,1.3517597
5731.9194,58.665817,1.3773253
5733.238,57.417477,1.3539232
5734.56,57.141247,1.3609154
5735.8794,59.76209,1.3874768
5737.1987,53.941193,1.318038
5738.5215,56.47015,1.3216529
5739.842,56.88243,1.3531078
5741.1655,56.277153,1.3292419
5742.4863,56.355408,1.3455783
5743.8105,55.251488,1.3214533
5745.132,56.50336,1.3340774
5746.4536,55.197586,1.3283255
5747.7783,55.086147,1.3153648
5749.1006,55.87737,1.3251697
5750.427,55.86962,1.3301436
5751.7495,54.81545,1.3086088
5753.0757,53.69624,1.2969159
5754.3994,53.255066,1.2906495
5755.723,54.304558,1.298854
5757.0503,55.294033,1.3396201
5758.3745,55.2601,1.3112335
5759.7026,54.799625,1.3198969
5761.0273,54.321827,1.3084513
5762.356,53.310867,1.2913404
5763.6816,52.571682,1.2799462
5765.008,53.04393,1.2978251
5766.337,53.567463,1.2928243
5767.6636,53.030025,1.2993662
5768.9937,54.253914,1.3136683
5770.321,53.032284,1.309649
5771.6514,53.55476,1.3141195
5772.979,52.927483,1.2956282
5774.307,51.646545,1.2780598
5775.6387,53.306103,1.2940342
5776.9673,52.71538,1.2865231
5778.2993,51.379616,1.271664
5779.629,52.264652,1.2718358
5780.9614,53.04812,1.3007185
5782.2915,52.651825,1.2803154
5783.625,52.497837,1.2863245
5784.9556,51.819687,1.2773073
5786.286,51.927452,1.2796115
5787.6206,51.187668,1.2642772
5788.952,52.04853,1.2833923
5790.287,53.170918,1.3053222
5791.619,51.35477,1.2843425
5792.9546,51.94424,1.2907282
5794.287,52.33007,1.2853203
5795.62,52.08475,1.3005295
5796.9565,51.474068,1.2555225
5798.29,50.697723,1.2570405
5799.6274,49.99742,1.2480241
5800.9614,49.838394,1.2407211
5802.2993,49.79306,1.2296872
5803.634,51.741745,1.2743342
5804.969,51.555176,1.2712893
5806.3076,49.603546,1.4188607
5807.6436,50.304592,1.4334872
5808.9824,50.528484,1.4268045
5810.319,51.42005,1.4519596
5811.6587,48.985302,1.2378625
5812.9956,48.85026,1.2234317
5814.333,51.326733,1.2650716
5815.674,50.44503,1.2475588
5817.0117,49.082382,1.4377147
5818.353,47.48877,1.3741626
5819.6914,48.407833,1.4092035
5821.0337,48.642376,1.3969479
5822.3726,48.003384,1.388922
5823.712,49.180595,1.2337582
5825.055,48.64942,1.2260665
5826.395,49.4358,1.2339227
5827.739,48.49767,1.224039
5829.079,48.4754,1.2290292
5830.4233,49.042225,1.2280022
5831.7646,47.711605,1.2149014
5833.1064,49.533783,1.237497
5834.4517,47.523792,1.2246039
5835.7935,47.29098,1.2081535
5837.1396,48.70122,1.2343118
5838.4824,47.95384,1.2186121
5839.8286,45.319492,1.184992
5841.172,48.542076,1.2162746
5842.5156,47.461716,1.2151299
5843.8633,47.333984,1.2058927
5845.2075,47.93034,1.231299
5846.555,47.152668,1.2070284
5847.9004,46.15469,1.1965206
5849.249,47.92475,1.2180034
5850.594,46.532417,1.2054338
5851.9404,46.99894,1.210058
5853.2896,48.23848,1.2470797
5854.636,47.902225,1.2174804
5855.9863,46.77204,1.211949
5857.3335,46.98175,1.2006342
5858.684,46.829414,1.2162021
5860.032,48.416622,1.2315011
5861.38,48.39886,1.2385054
5862.732,47.074837,1.223949
5864.0806,47.940945,1.2317277
5865.4326,47.10785,1.2320971
5866.782,46.68683,1.2402093
5868.135,46.698967,1.2554849
5869.485,46.53608,1.2504281
5870.835,46.953934,1.2326375
5872.189,48.074604,1.2418206
5873.54,46.329254,1.2202646
5874.894,46.945614,1.2118366
5876.2456,46.055397,1.1606512
5877.6006,46.4031,1.1566545
5878.953,47.20881,1.1841968
5880.305,45.092926,1.1652541
5881.661,46.680187,1.1879739
5883.0146,45.60517,1.1762815
5884.371,45.67289,1.1856904
5885.7246,46.581028,1.194492
5887.082,46.67991,1.2175967
5888.4365,46.040245,1.2490878
5889.794,45.500786,1.5542475
5891.149,44.889313,1.7121624
5892.5044,43.69149,1.3569467
5893.8633,44.553806,1.2259247
5895.219,45.82449,1.2290012
5896.5786,44.35275,1.3296607
5897.935,46.09866,1.347158
5899.295,44.77762,1.1947562
5900.6523,45.061634,1.1730899
5902.01,45.744747,1.1649908
5903.3706,46.213753,1.1354688
5904.7285,47.70419,1.1633353
5906.0903,46.678738,1.1429086
5907.4487,47.551437,1.161449
5908.811,47.507496,1.1545533
5910.1704,47.242172,1.149643
5911.5303,47.010395,1.1437291
5912.893,45.85043,1.1336824
5914.2534,46.28551,1.1487942
5915.617,48.306656,1.1753867
5916.978,47.4672,1.1809086
5918.343,45.260605,1.118999
5919.704,44.419662,1.1104709
5921.066,45.231777,1.1123885
5922.431,46.09884,1.1278437
5923.794,46.071507,1.1269399
5925.1597,45.36814,1.1185248
5926.523,45.078487,1.12535
5927.8896,45.311573,1.1131345
5929.2534,45.503304,1.1142935
5930.617,46.445354,1.1292849
5931.985,47.085155,1.1482173
5933.3496,45.41246,1.1402404
5934.718,44.30951,1.1281741
5936.083,45.47177,1.1230308
5937.4517,47.134518,1.1358718
5938.818,47.90456,1.1510332
5940.184,47.540134,1.1256484
5941.5537,45.573715,1.1100091
5942.9204,44.71661,1.0904925
5944.291,45.575653,1.0988313
5945.6587,45.80802,1.1106136
5947.03,45.376957,1.1021588
5948.3975,46.253334,1.1212338
5949.766,47.28749,1.1212996
5951.138,46.320705,1.10905
5952.5073,44.623486,1.0925645
5953.88,45.08653,1.1076461
5955.2495,45.345467,1.1147426
5956.6226,46.17921,1.108841
5957.993,46.791634,1.1158583
5959.364,47.405018,1.1095822
5960.738,47.576225,1.1135817
5962.1094,46.865353,1.1035028
5963.484,47.358753,1.1096156
5964.856,45.85179,1.0932078
5966.2314,45.185852,1.0854429
5967.604,45.067154,1.0844913
5968.9766,44.981186,1.0814178
5970.353,45.431435,1.074996
5971.7266,45.217426,1.078515
5973.1035,44.92412,1.0686988
5974.478,44.83857,1.0756676
5975.8555,45.875416,1.0761174
5977.2305,46.240692,1.0894779
5978.6055,44.439804,1.070181
5979.984,46.135902,1.0798541
5981.36,45.394524,1.0745277
5982.739,45.77132,1.0710843
5984.115,45.569843,1.0721948
5985.495,44.454674,1.0626853
5986.872,44.858868,1.0518438
5988.2495,44.188747,1.0526961
5989.6304,42.835197,1.0279686
5991.0083,44.02174,1.0411403
5992.3896,45.992634,1.0524665
5993.768,46.376728,1.0781815
5995.1504,45.525772,1.0535477
5996.53,45.470875,1.0612655
5997.9126,44.913208,1.0511087
5999.292,45.486866,1.0576845
6000.6724,44.528046,1.0424473
6002.056,42.55907,1.0254189
6003.437,43.57337,1.0338497
6004.8213,45.40492,1.058059
6006.2026,45.513103,1.0684079
6007.5874,44.591995,1.0535204
6008.9697,44.252472,1.0461997
6010.352,45.152065,1.0511409
6011.738,45.96333,1.0556458
6013.121,44.320763,1.0409923
6014.508,44.182507,1.0326205
6015.891,44.66418,1.0377492
6017.2783,44.729336,1.0326643
6018.6626,44.614754,1.0320946
6020.0474,44.343452,1.0217161
6021.4355,42.27784,1.0100499
6022.821,43.811337,1.0182972
6024.2095,43.848015,1.0214655
6025.5957,43.172607,1.0119008
6026.985,43.380066,1.0178933
6028.3716,44.04997,1.0283189
6029.7583,45.839973,1.0429913
6031.149,42.72996,1.0114477
6032.536,44.06564,1.0186553
6033.9272,44.672634,1.0246186
6035.3154,42.971516,1.0134926
6036.707,43.99926,1.0185592
6038.0957,41.004417,0.9955252
6039.485,45.012787,1.0341948
6040.8774,43.382828,1.0150526
6042.267,42.56609,1.0158654
6043.6606,44.808907,1.029629
6045.051,42.69113,1.0165355
6046.445,43.62889,1.010282
6047.836,42.481525,1.0006975
6049.227,42.63554,0.9911993
6050.622,42.705486,1.0032082
6052.014,42.156013,0.99478155
6053.4097,42.99482,1.0037588
6054.8022,43.465034,1.0104512
6056.198,44.203358,1.0193752
6057.592,42.568424,1.0021126
6058.9854,42.287468,1.0023323
6060.3823,43.155678,0.995891
6061.7764,41.546795,0.99348164
6063.1743,43.11992,0.9992378
6064.5693,41.829773,1.070203
6065.968,43.55176,1.0896779
6067.3633,43.023235,0.9987764
6068.759,39.945885,0.9688946
6070.158,41.18281,0.97271144
6071.5547,41.713158,0.9850937
6072.955,43.46301,0.9937609
6074.352,41.97361,0.99033725
6075.753,40.906673,0.9739813
6077.1504,41.911297,0.9795315
6078.5483,41.277138,0.9777949
6079.95,39.80497,0.96416014
6081.349,41.486526,0.9826256
6082.7515,43.366066,1.0142525
6084.1504,43.672176,1.00632
6085.5537,42.33823,1.000489
6086.9536,40.723957,0.9758847
6088.354,41.400623,0.9827686
6089.758,41.174297,0.9898369
6091.1587,41.349022,0.9811172
6092.5635,40.985687,0.97889954
6093.965,40.514175,0.9731704
6095.37,41.333523,0.97140956
6096.7725,40.365093,0.9626872
6098.178,41.520405,0.9745025
6099.581,40.718697,0.965238
6100.9844,40.766827,0.9603997
6102.391,41.889935,0.9818455
6103.795,40.59264,0.97646654
6105.2026,41.100933,0.9807835
6106.607,40.35134,0.96858436
6108.015,40.311897,0.9579483
6109.4204,39.990883,0.96299046
6110.8257,39.669567,0.9564097
6112.235,40.8059,0.9750826
6113.641,39.77267,0.9750049
6115.051,38.993782,0.95186853
6116.4575,39.967335,0.954139
6117.868,40.758698,0.97158945
6119.2754,40.739582,0.9629731
6120.683,41.091904,0.96441036
6122.0947,40.3445,0.95290786
6123.503,40.08145,0.95206094
6124.915,41.434254,0.97213465
6126.324,41.072304,0.97371984
6127.737,39.246204,0.95542514
6129.1465,39.723907,0.95763963
6130.5566,39.97302,0.9541629
6131.97,41.580376,0.9612246
6133.381,40.629078,0.95749897
6134.7954,39.377193,1.0231104
6136.2065,39.6909,1.0265864
6137.6216,39.793045,1.0229728
6139.0337,39.361557,1.0171729
6140.446,39.558674,1.0269327
6141.862,40.840755,0.95596063
6143.275,40.59016,0.9580244
6144.6914,38.85369,0.9375284
6146.105,38.901733,0.9447716
6147.522,40.15285,0.94917107
6148.9365,39.05102,0.93686485
6150.351,38.155437,0.9172529
6151.769,39.296318,0.93859893
6153.1846,40.16279,0.95105237
6154.6035,38.517452,0.94441164
6156.019,40.18434,0.9691594
6157.439,39.63607,0.9440388
6158.8555,40.24807,0.95134777
6160.272,40.336773,0.95017225
6161.693,39.000282,0.93746394
6163.1104,39.133766,0.9468911
6164.5312,40.784874,0.96664935
6165.9497,39.013206,0.9283267
6167.371,39.460995,0.9371513
6168.79,40.21667,0.9418364
6170.2095,39.321358,0.9455864
6171.6323,38.996002,0.96346575
6173.052,39.384598,0.96319205
6174.4756,40.118195,0.9444193
6175.896,40.652836,0.95549166
6177.32,39.866405,0.94211364
6178.741,38.78469,0.9309908
6180.1626,39.173954,0.9409439
6181.5874,38.444206,0.9276546
6183.01,39.70192,0.93638754
6184.4355,38.927418,0.92739475
6185.858,39.209106,0.94187045
6187.2847,40.841335,0.95417106
6188.708,39.699593,0.9418388
6190.132,39.590515,0.9383173
6191.559,39.665146,0.93947035
6192.9834,39.20168,0.9385748
6194.4116,38.705128,0.9230034
6195.8364,38.148277,0.9158274
6197.265,37.73667,0.9160396
6198.691,39.987972,0.9402411
6200.117,39.024612,0.93864673
6201.547,39.465073,0.9402078
6202.973,40.07863,0.95009506
6204.404,40.102997,0.96248907
6205.831,40.790504,0.9504245
6207.262,37.898613,0.92136824
6208.69,38.22893,0.91297007
6210.1216,38.761047,0.92201424
6211.5503,38.81742,0.9171461
6212.9795,39.006275,0.93449724
6214.412,39.3321,0.93692696
6215.842,40.09294,0.94685864
6217.275,38.529175,0.92192
6218.7056,38.658997,0.9268476
6220.139,39.67946,0.93692
6221.5703,40.137287,0.9454008
6223.0015,40.476524,0.9607398
6224.4365,39.753742,0.94766283
6225.8687,38.919125,0.9216466
6227.304,39.728638,0.9324753
6228.737,39.876797,0.93494844
6230.173,38.939888,0.92156005
6231.6064,39.182926,0.9245028
6233.04,38.894978,0.93005925
6234.477,39.568615,0.9506745
6235.9116,39.291958,0.98353106
6237.3496,39.357693,0.9848187
6238.784,39.951176,0.98211145
6240.223,39.262066,0.9451549
6241.6587,38.99578,0.9432521
6243.094,39.498146,0.95043385
6244.534,39.201828,0.94081956
6245.9707,38.847694,0.92627054
6247.411,39.457153,0.94212973
6248.848,40.45913,0.95063275
6250.289,40.176327,0.9493304
6251.727,39.017216,0.9202699
6253.165,39.08237,0.9286923
6254.607,39.924316,0.9298839
6256.046,40.184177,0.9438288
6257.489,39.58251,0.95242995
6258.928,39.159595,0.9735102
6260.3716,37.521507,0.9430743
6261.8115,38.524628,0.9420455
6263.252,40.56703,0.95915353
6264.6963,40.59691,0.9585776
6266.1377,39.033943,0.94331884
6267.5825,39.84448,0.957416
6269.0244,40.04155,0.9492688
6270.47,39.881073,0.95036215
6271.9126,39.96373,0.94380736
6273.3555,40.175793,0.9432942
6274.8022,39.79666,0.9419187
6276.2456,38.679592,0.93387276
6277.693,40.226162,0.96989036
6279.137,41.20247,0.9750888
6280.585,39.95729,0.96693367
6282.03,38.812294,0.9441659
6283.475,40.260918,0.9491243
6284.924,40.124557,0.9495063
6286.3696,41.406387,0.96929675
6287.8193,39.845272,0.9807562
6289.266,39.385857,0.98279727
6290.7163,40.517338,0.9667604
6292.1636,39.1457,0.9388892
6293.611,41.70987,0.96738875
6295.062,39.996265,0.9499693
6296.5103,39.263973,0.95300776
6297.9624,40.18735,0.9626736
6299.411,39.974,1.052743
6300.864,38.723476,1.176602
6302.3135,41.65035,1.229068
6303.763,39.114132,1.0803568
6305.217,40.468395,0.9818194
6306.6675,41.732857,1.0013516
6308.1216,40.818825,1.0171223
6309.5728,42.544964,1.0102973
6311.028,40.45069,0.9693095
6312.4795,41.42614,0.9614759
6313.9316,40.392776,0.9549273
6315.3877,39.27268,0.93803555
6316.8403,40.301777,0.9566856
6318.2974,41.090816,0.96153665
6319.751,40.67608,0.9700141
6321.208,41.568096,0.97529864
6322.662,41.302044,0.97461855
6324.12,41.323677,0.9732301
6325.575,41.90899,0.9855515
6327.0303,41.22429,0.97006613
6328.4893,42.119225,0.99022967
6329.9453,41.611446,1.0142505
6331.405,40.85669,1.0159609
6332.8613,40.746925,0.98696405
6334.322,40.54276,0.9706598
6335.779,39.679306,0.99818724
6337.2363,40.767494,0.9948784
6338.6978,41.90408,1.0292083
6340.156,41.9673,1.0196046
6341.618,41.07216,1.0068176
6343.0767,40.47395,1.004602
6344.5396,41.156944,1.0048572
6345.999,41.13158,0.9990596
6347.459,39.47352,0.9764158
6348.923,40.60889,1.0050733
6350.3833,41.104347,1.0004326
6351.8477,39.914433,0.9903098
6353.309,41.086185,0.9949839
6354.774,41.23224,1.0031945
6356.236,38.717377,0.9755068
6357.698,39.14404,0.9791116
6359.164,40.41464,1.129725
6360.627,40.143284,1.1368798
6362.0938,39.967632,1.1450663
6363.5576,39.59221,1.1875716
6365.025,39.124527,1.2127665
6366.4893,40.965504,1.2225473
6367.9536,41.794617,1.1888357
6369.4224,40.82516,1.1493101
6370.8877,41.187077,1.1427249
6372.3564,40.04728,1.1324474
6373.8228,41.128525,0.9803119
6375.2925,41.352455,0.99281836
6376.759,40.62158,0.9788482
6378.226,40.554474,0.9778701
6379.697,41.425564,0.995436
6381.1646,41.52981,1.0015332
6382.6357,41.41726,0.99376327
6384.104,40.41001,0.9806996
6385.576,40.87043,0.9853166
6387.0454,42.08111,1.0084727
6388.5146,40.450058,0.9801594
6389.988,39.723995,0.96388
6391.458,41.302437,0.9757154
6392.9316,41.934704,0.99285674
6394.4023,40.580116,0.96503377
6395.877,39.695442,0.9587225
6397.348,41.11131,0.96414864
6398.82,39.833828,0.95984733
6400.2954,41.8227,0.9805988
6401.768,40.642784,0.9548743
6403.244,39.08654,0.95341915
6404.7173,40.214268,0.94916904
6406.1943,40.808926,0.9750378
6407.668,39.287617,0.942439
6409.142,39.752403,0.9558864
6410.6196,40.87984,0.9631834
6412.0947,41.05395,0.9685495
6413.573,40.844185,0.9711232
6415.049,41.421288,0.9834711
6416.528,40.561375,0.9736086
6418.004,40.323307,0.9600945
6419.4805,41.155174,0.9732738
6420.961,41.814335,0.97973996
6422.438,41.31768,0.9790496
6423.919,40.391136,0.96159446
6425.397,41.149216,0.96973455
6426.8784,41.907677,0.9721963
6428.357,40.505615,0.964098
6429.836,40.551033,0.9589634
6431.3184,41.74658,0.98019534
6432.798,39.88943,0.94716954
6434.2812,41.06016,0.9629703
6435.7617,41.386307,0.9799999
6437.2456,40.758774,0.9523915
6438.7266,41.57031,0.9696488
6440.2114,41.95273,0.96621567
6441.693,38.66885,0.92957383
6443.175,39.70792,0.9372364
6444.6606,39.950256,0.94226295
6446.143,40.90451,0.963813
6447.6294,41.628418,0.97274065
6449.113,41.225296,0.9691645
6450.6,40.828197,0.95784193
6452.084,40.44875,0.95533025
6453.5684,40.56396,0.96215963
6455.0566,40.88029,0.9583944
6456.5415,40.260796,0.94719446
6458.0303,39.041912,0.93062115
